TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-18 02:25:39,1766024739119,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] __dirname equivalent: /var/task/server,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739119,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,"2:25:37 AM [express] [Static Files] Contents of cwd (/var/task): ___vc, node_modules, package.json, public, server, shared, vite.config.js, vite.config.js.map",prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739119,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] dist/ does not exist at: /var/task/dist,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739119,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] Checking: /var/task/dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] ✗ Path does not exist: /var/task/dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] Checking: /var/task/dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] ✗ Path does not exist: /var/task/dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] Checking: /var/dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] ✗ Path does not exist: /var/dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] Checking: /var/task/dist,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] ✗ Path does not exist: /var/task/dist,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] Checking: /var/task/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] ✓ Found directory with 9 files: /var/task/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,"2:25:37 AM [express] [Static Files] Sample files: apple-touch-icon-180x180.png, favicon.ico, logo.svg, manifest.json, maskable-icon-512x512.png, pwa-192x192.png, pwa-512x512.png, pwa-64x64.png, service-worker.js",prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] ⚠ Directory found but index.html missing at: /var/task/public/index.html,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] [Static Files] Using /var/task/public despite missing index.html,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739120,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:37 AM [express] Running in Vercel serverless environment,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:39,1766024739124,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:39 AM [Error: getaddrinfo ENOTFOUND db.vrutowfygjodifolelyd.supabase.co] Error initializing badges:,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738936,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,z89th-1766024738936-35fbc0523276,vercel-screenshot/1.0,,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,41,iad1,333,2048,,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,01KCQMDY911Y5SHBR2EH6QDBDH,t5fKDRah3yKi,1
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,Setting up local authentication with email/password,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,Local authentication setup complete,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] Searching for dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] cwd: /var/task,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] import.meta.dirname: /var/task/server,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] __dirname equivalent: /var/task/server,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,"2:25:38 AM [express] [Static Files] Contents of cwd (/var/task): ___vc, node_modules, package.json, public, server, shared, vite.config.js, vite.config.js.map",prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] dist/ does not exist at: /var/task/dist,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] Checking: /var/task/dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] ✗ Path does not exist: /var/task/dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] Checking: /var/task/dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] ✗ Path does not exist: /var/task/dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] Checking: /var/dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] ✗ Path does not exist: /var/dist/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] Checking: /var/task/dist,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] ✗ Path does not exist: /var/task/dist,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] Checking: /var/task/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] ✓ Found directory with 9 files: /var/task/public,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,"2:25:38 AM [express] [Static Files] Sample files: apple-touch-icon-180x180.png, favicon.ico, logo.svg, manifest.json, maskable-icon-512x512.png, pwa-192x192.png, pwa-512x512.png, pwa-64x64.png, service-worker.js",prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] ⚠ Directory found but index.html missing at: /var/task/public/index.html,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] [Static Files] Using /var/task/public despite missing index.html,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:38,1766024738807,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,info,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,,,,,2:25:38 AM [express] Running in Vercel serverless environment,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,,,
2025-12-18 02:25:36,1766024736940,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app/,GET,,404,hjm4f-1766024736940-e6498d01ba15,vercel-screenshot/1.0,,production,main,MISS,serverless,/server/index.ts,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,fuller-feuds-dk1vxedbf-fuller-fueds-projects.vercel.app,dpl_37J7VMyfsjVycowe6A1THNuYsCjc,1497,iad1,331,2048,,prj_n0TbapqCgzP1lkM31pbuZ9ZfBlLz,,,01KCQMDWE1R4CZ373056CP93KR,HtWBUzNEhmI9,1